id,city,time,content,clean_content,compound_content,ml_text,handler,status,url,label,priority,is_synthetic
SYN0118,Hanoi,,"Người dân phản ánh tại phố Trần Duy Hưng, phường Trung Hòa, quận Cầu Giấy thường xuyên xuất hiện tình trạng xả rác bừa bãi trên vỉa hè và gần miệng cống thoát nước. Khi trời mưa, rác trôi xuống cống gây tắc nghẽn và ứ đọng nước. Đề nghị tăng cường thu gom rác và tuyên truyền giữ gìn vệ sinh.","Người dân phản ánh tại phố Trần Duy Hưng, phường Trung Hòa, quận Cầu Giấy thường xuyên xuất hiện tình trạng xả rác bừa bãi trên vỉa hè và gần miệng cống thoát nước. Khi trời mưa, rác trôi xuống cống gây tắc nghẽn và ứ đọng nước. Đề nghị tăng cường thu gom rác và tuyên truyền giữ gìn vệ sinh.","người dân phản_ánh tại phố trần_duy_hưng , phường trung_hòa , quận cầu giấy thường_xuyên xuất_hiện tình_trạng xả rác bừa_bãi trên vỉa_hè và gần miệng cống thoát nước . khi trời mưa , rác trôi xuống cống gây tắc_nghẽn và ứ_đọng nước . đề_nghị tăng_cường thu_gom rác và tuyên_truyền giữ_gìn vệ_sinh .","người dân phản_ánh tại phố trần_duy_hưng , phường trung_hòa , quận cầu giấy thường_xuyên xuất_hiện tình_trạng xả rác bừa_bãi trên vỉa_hè và gần miệng cống thoát nước . khi trời mưa , rác trôi xuống cống gây tắc_nghẽn và ứ_đọng nước . đề_nghị tăng_cường thu_gom rác và tuyên_truyền giữ_gìn vệ_sinh .",,Dữ liệu ảo,,rac_thai_ve_sinh_moi_truong,trung_binh,True
SYN0119,Hanoi,,"Khu vực phố Chùa Bộc, phường Quang Trung, quận Đống Đa có điểm tập kết rác không đúng nơi quy định, nhiều bao rác bị để tràn ra lòng đường. Việc này gây mất vệ sinh môi trường, phát sinh mùi hôi và ảnh hưởng đến người đi bộ. Đề nghị cơ quan chức năng kiểm tra và bố trí điểm tập kết phù hợp hơn.","Khu vực phố Chùa Bộc, phường Quang Trung, quận Đống Đa có điểm tập kết rác không đúng nơi quy định, nhiều bao rác bị để tràn ra lòng đường. Việc này gây mất vệ sinh môi trường, phát sinh mùi hôi và ảnh hưởng đến người đi bộ. Đề nghị cơ quan chức năng kiểm tra và bố trí điểm tập kết phù hợp hơn.","khu_vực phố chùa bộc , phường quang_trung , quận đống_đa có điểm tập_kết rác không đúng nơi quy_định , nhiều bao rác bị để tràn ra lòng_đường . việc này gây mất vệ_sinh môi_trường , phát_sinh mùi hôi và ảnh_hưởng đến người đi bộ . đề_nghị cơ_quan_chức_năng kiểm_tra và bố_trí điểm tập_kết phù_hợp hơn .","khu_vực phố chùa bộc , phường quang_trung , quận đống_đa có điểm tập_kết rác không đúng nơi quy_định , nhiều bao rác bị để tràn ra lòng_đường . việc này gây mất vệ_sinh môi_trường , phát_sinh mùi hôi và ảnh_hưởng đến người đi bộ . đề_nghị cơ_quan_chức_năng kiểm_tra và bố_trí điểm tập_kết phù_hợp hơn .",,Dữ liệu ảo,,rac_thai_ve_sinh_moi_truong,trung_binh,True
SYN0120,Hanoi,,"Tại phố Đội Cấn, phường Liễu Giai, quận Ba Đình, nước thải từ một số hộ kinh doanh chảy ra mặt đường, gây mùi khó chịu và làm trơn trượt khu vực đi lại. Người dân lo ngại tình trạng này kéo dài sẽ ảnh hưởng đến vệ sinh môi trường và an toàn giao thông. Kính đề nghị kiểm tra, nhắc nhở và xử lý.","Tại phố Đội Cấn, phường Liễu Giai, quận Ba Đình, nước thải từ một số hộ kinh doanh chảy ra mặt đường, gây mùi khó chịu và làm trơn trượt khu vực đi lại. Người dân lo ngại tình trạng này kéo dài sẽ ảnh hưởng đến vệ sinh môi trường và an toàn giao thông. Kính đề nghị kiểm tra, nhắc nhở và xử lý.","tại phố đội cấn , phường liễu_giai , quận ba_đình , nước_thải từ một_số hộ kinh_doanh chảy ra_mặt_đường , gây mùi khó_chịu và làm trơn trượt khu_vực đi_lại . người dân lo_ngại tình_trạng này kéo_dài sẽ ảnh_hưởng đến vệ_sinh môi_trường và an_toàn giao_thông . kính đề_nghị kiểm_tra , nhắc_nhở và xử_lý .","tại phố đội cấn , phường liễu_giai , quận ba_đình , nước_thải từ một_số hộ kinh_doanh chảy ra_mặt_đường , gây mùi khó_chịu và làm trơn trượt khu_vực đi_lại . người dân lo_ngại tình_trạng này kéo_dài sẽ ảnh_hưởng đến vệ_sinh môi_trường và an_toàn giao_thông . kính đề_nghị kiểm_tra , nhắc_nhở và xử_lý .",,Dữ liệu ảo,,rac_thai_ve_sinh_moi_truong,trung_binh,True
SYN0121,Hanoi,,"Rác thải xây dựng bị đổ tại khu vực ngõ 93 Hoàng Văn Thái, phường Khương Trung, quận Thanh Xuân, chiếm một phần vỉa hè và gây bụi bẩn. Người đi bộ phải di chuyển xuống lòng đường, tiềm ẩn nguy cơ mất an toàn. Đề nghị cơ quan chức năng yêu cầu thu dọn và xử lý hành vi đổ rác không đúng quy định.","Rác thải xây dựng bị đổ tại khu vực ngõ 93 Hoàng Văn Thái, phường Khương Trung, quận Thanh Xuân, chiếm một phần vỉa hè và gây bụi bẩn. Người đi bộ phải di chuyển xuống lòng đường, tiềm ẩn nguy cơ mất an toàn. Đề nghị cơ quan chức năng yêu cầu thu dọn và xử lý hành vi đổ rác không đúng quy định.","rác_thải xây_dựng bị đổ tại khu_vực ngõ 93 hoàng_văn_thái , phường khương_trung , quận thanh_xuân , chiếm một phần vỉa_hè và gây bụi bẩn . người đi bộ phải di_chuyển xuống lòng_đường , tiềm_ẩn nguy_cơ mất an_toàn . đề_nghị cơ_quan_chức_năng yêu_cầu thu_dọn và xử_lý hành_vi đổ rác không đúng quy_định .","rác_thải xây_dựng bị đổ tại khu_vực ngõ 93 hoàng_văn_thái , phường khương_trung , quận thanh_xuân , chiếm một phần vỉa_hè và gây bụi bẩn . người đi bộ phải di_chuyển xuống lòng_đường , tiềm_ẩn nguy_cơ mất an_toàn . đề_nghị cơ_quan_chức_năng yêu_cầu thu_dọn và xử_lý hành_vi đổ rác không đúng quy_định .",,Dữ liệu ảo,,rac_thai_ve_sinh_moi_truong,trung_binh,True
SYN0122,Hanoi,,"Sau các buổi họp chợ tự phát tại đường Nguyễn Trãi, đoạn gần Ngã Tư Sở, quận Thanh Xuân, rác thải thường bị bỏ lại trên vỉa hè và lòng đường. Tình trạng này gây mất mỹ quan đô thị, ảnh hưởng đến môi trường sống của người dân. Đề nghị có biện pháp thu gom và kiểm soát việc buôn bán tại khu vực này.","Sau các buổi họp chợ tự phát tại đường Nguyễn Trãi, đoạn gần Ngã Tư Sở, quận Thanh Xuân, rác thải thường bị bỏ lại trên vỉa hè và lòng đường. Tình trạng này gây mất mỹ quan đô thị, ảnh hưởng đến môi trường sống của người dân. Đề nghị có biện pháp thu gom và kiểm soát việc buôn bán tại khu vực này.","sau các buổi họp chợ tự_phát tại đường nguyễn_trãi , đoạn gần ngã tư_sở , quận thanh_xuân , rác_thải thường bị bỏ lại trên vỉa_hè và lòng_đường . tình_trạng này gây mất mỹ_quan đô_thị , ảnh_hưởng đến môi_trường sống của người dân . đề_nghị có biện_pháp thu_gom và kiểm_soát việc buôn_bán tại khu_vực này .","sau các buổi họp chợ tự_phát tại đường nguyễn_trãi , đoạn gần ngã tư_sở , quận thanh_xuân , rác_thải thường bị bỏ lại trên vỉa_hè và lòng_đường . tình_trạng này gây mất mỹ_quan đô_thị , ảnh_hưởng đến môi_trường sống của người dân . đề_nghị có biện_pháp thu_gom và kiểm_soát việc buôn_bán tại khu_vực này .",,Dữ liệu ảo,,rac_thai_ve_sinh_moi_truong,trung_binh,True
SYN0123,Hanoi,,"Tại khu vực đường Cầu Giấy, đoạn gần chợ Cầu Giấy, quận Cầu Giấy, rác thải sinh hoạt bị để tràn ra vỉa hè trong nhiều ngày, gây mùi hôi và ảnh hưởng đến người đi bộ. Một số bao rác bị rách, nước thải chảy xuống lòng đường. Đề nghị đơn vị vệ sinh môi trường thu gom kịp thời.","Tại khu vực đường Cầu Giấy, đoạn gần chợ Cầu Giấy, quận Cầu Giấy, rác thải sinh hoạt bị để tràn ra vỉa hè trong nhiều ngày, gây mùi hôi và ảnh hưởng đến người đi bộ. Một số bao rác bị rách, nước thải chảy xuống lòng đường. Đề nghị đơn vị vệ sinh môi trường thu gom kịp thời.","tại khu_vực đường cầu giấy , đoạn gần chợ cầu giấy , quận cầu giấy , rác_thải sinh_hoạt bị để tràn ra vỉa_hè trong nhiều ngày , gây mùi hôi và ảnh_hưởng đến người đi bộ . một_số bao rác bị rách , nước_thải chảy xuống lòng_đường . đề_nghị đơn_vị vệ_sinh môi_trường thu_gom kịp_thời .","tại khu_vực đường cầu giấy , đoạn gần chợ cầu giấy , quận cầu giấy , rác_thải sinh_hoạt bị để tràn ra vỉa_hè trong nhiều ngày , gây mùi hôi và ảnh_hưởng đến người đi bộ . một_số bao rác bị rách , nước_thải chảy xuống lòng_đường . đề_nghị đơn_vị vệ_sinh môi_trường thu_gom kịp_thời .",,Dữ liệu ảo,,rac_thai_ve_sinh_moi_truong,trung_binh,True
SYN0124,Hanoi,,"Người dân phản ánh tại đường Phạm Văn Đồng, đoạn gần công viên Hòa Bình, quận Bắc Từ Liêm có tình trạng đổ trộm rác thải xây dựng vào ban đêm. Vật liệu thừa chiếm một phần vỉa hè và gây bụi bẩn cho khu dân cư. Kính đề nghị kiểm tra và xử lý hành vi vi phạm.","Người dân phản ánh tại đường Phạm Văn Đồng, đoạn gần công viên Hòa Bình, quận Bắc Từ Liêm có tình trạng đổ trộm rác thải xây dựng vào ban đêm. Vật liệu thừa chiếm một phần vỉa hè và gây bụi bẩn cho khu dân cư. Kính đề nghị kiểm tra và xử lý hành vi vi phạm.","người dân phản_ánh tại đường phạm văn đồng , đoạn gần công_viên hòa_bình , quận bắc từ liêm có tình_trạng đổ trộm rác_thải xây_dựng vào ban_đêm . vật_liệu thừa chiếm một phần vỉa_hè và gây bụi bẩn cho khu dân_cư . kính đề_nghị kiểm_tra và xử_lý hành_vi vi_phạm .","người dân phản_ánh tại đường phạm văn đồng , đoạn gần công_viên hòa_bình , quận bắc từ liêm có tình_trạng đổ trộm rác_thải xây_dựng vào ban_đêm . vật_liệu thừa chiếm một phần vỉa_hè và gây bụi bẩn cho khu dân_cư . kính đề_nghị kiểm_tra và xử_lý hành_vi vi_phạm .",,Dữ liệu ảo,,rac_thai_ve_sinh_moi_truong,trung_binh,True
SYN0125,Hanoi,,"Khu vực đường Lê Văn Lương, phường Nhân Chính, quận Thanh Xuân thường xuyên có rác tồn đọng quanh miệng cống thoát nước. Khi trời mưa, rác trôi xuống cống gây tắc nghẽn và ngập cục bộ. Đề nghị tăng cường thu gom và vệ sinh khu vực này.","Khu vực đường Lê Văn Lương, phường Nhân Chính, quận Thanh Xuân thường xuyên có rác tồn đọng quanh miệng cống thoát nước. Khi trời mưa, rác trôi xuống cống gây tắc nghẽn và ngập cục bộ. Đề nghị tăng cường thu gom và vệ sinh khu vực này.","khu_vực đường lê_văn_lương , phường nhân chính , quận thanh_xuân thường_xuyên có rác tồn_đọng quanh miệng cống thoát nước . khi trời mưa , rác trôi xuống cống gây tắc_nghẽn và ngập cục_bộ . đề_nghị tăng_cường thu_gom và vệ_sinh khu_vực này .","khu_vực đường lê_văn_lương , phường nhân chính , quận thanh_xuân thường_xuyên có rác tồn_đọng quanh miệng cống thoát nước . khi trời mưa , rác trôi xuống cống gây tắc_nghẽn và ngập cục_bộ . đề_nghị tăng_cường thu_gom và vệ_sinh khu_vực này .",,Dữ liệu ảo,,rac_thai_ve_sinh_moi_truong,trung_binh,True
SYN0126,Hanoi,,"Tại phố Minh Khai, phường Vĩnh Tuy, quận Hai Bà Trưng, điểm tập kết rác tạm thời nằm quá gần khu dân cư, gây mùi hôi khó chịu vào buổi chiều tối. Người dân đề nghị di dời hoặc bố trí thời gian thu gom hợp lý hơn.","Tại phố Minh Khai, phường Vĩnh Tuy, quận Hai Bà Trưng, điểm tập kết rác tạm thời nằm quá gần khu dân cư, gây mùi hôi khó chịu vào buổi chiều tối. Người dân đề nghị di dời hoặc bố trí thời gian thu gom hợp lý hơn.","tại phố minh_khai , phường vĩnh_tuy , quận hai bà trưng , điểm tập_kết rác tạm_thời nằm quá gần khu dân_cư , gây mùi hôi khó_chịu vào buổi chiều_tối . người dân đề_nghị di_dời hoặc bố_trí thời_gian thu_gom hợp_lý hơn .","tại phố minh_khai , phường vĩnh_tuy , quận hai bà trưng , điểm tập_kết rác tạm_thời nằm quá gần khu dân_cư , gây mùi hôi khó_chịu vào buổi chiều_tối . người dân đề_nghị di_dời hoặc bố_trí thời_gian thu_gom hợp_lý hơn .",,Dữ liệu ảo,,rac_thai_ve_sinh_moi_truong,trung_binh,True
SYN0127,Hanoi,,"Sau giờ buôn bán, khu vực phố Minh Khai, phường Vĩnh Tuy, quận Hai Bà Trưng thường xuyên còn lại nhiều rác thải, túi nilon và nước bẩn trên vỉa hè. Tình trạng này ảnh hưởng đến mỹ quan đô thị và vệ sinh môi trường. Đề nghị kiểm tra, nhắc nhở các hộ kinh doanh.","Sau giờ buôn bán, khu vực phố Minh Khai, phường Vĩnh Tuy, quận Hai Bà Trưng thường xuyên còn lại nhiều rác thải, túi nilon và nước bẩn trên vỉa hè. Tình trạng này ảnh hưởng đến mỹ quan đô thị và vệ sinh môi trường. Đề nghị kiểm tra, nhắc nhở các hộ kinh doanh.","sau giờ buôn_bán , khu_vực phố minh_khai , phường vĩnh_tuy , quận hai bà trưng thường_xuyên còn lại nhiều rác_thải , túi nilon và nước bẩn trên vỉa_hè . tình_trạng này ảnh_hưởng đến mỹ_quan đô_thị và vệ_sinh môi_trường . đề_nghị kiểm_tra , nhắc_nhở các hộ kinh_doanh .","sau giờ buôn_bán , khu_vực phố minh_khai , phường vĩnh_tuy , quận hai bà trưng thường_xuyên còn lại nhiều rác_thải , túi nilon và nước bẩn trên vỉa_hè . tình_trạng này ảnh_hưởng đến mỹ_quan đô_thị và vệ_sinh môi_trường . đề_nghị kiểm_tra , nhắc_nhở các hộ kinh_doanh .",,Dữ liệu ảo,,rac_thai_ve_sinh_moi_truong,trung_binh,True
SYN0128,Hanoi,,"Người dân tại phố Chùa Bộc, phường Quang Trung, quận Đống Đa phản ánh nước thải từ một số cơ sở kinh doanh chảy trực tiếp ra đường, gây trơn trượt và mùi hôi. Đề nghị cơ quan chức năng kiểm tra hệ thống thoát nước và xử lý theo quy định.","Người dân tại phố Chùa Bộc, phường Quang Trung, quận Đống Đa phản ánh nước thải từ một số cơ sở kinh doanh chảy trực tiếp ra đường, gây trơn trượt và mùi hôi. Đề nghị cơ quan chức năng kiểm tra hệ thống thoát nước và xử lý theo quy định.","người dân tại phố chùa bộc , phường quang_trung , quận đống_đa phản_ánh nước_thải từ một_số cơ_sở kinh_doanh chảy trực_tiếp ra đường , gây trơn trượt và mùi hôi . đề_nghị cơ_quan_chức_năng kiểm_tra hệ_thống thoát nước và xử_lý theo quy_định .","người dân tại phố chùa bộc , phường quang_trung , quận đống_đa phản_ánh nước_thải từ một_số cơ_sở kinh_doanh chảy trực_tiếp ra đường , gây trơn trượt và mùi hôi . đề_nghị cơ_quan_chức_năng kiểm_tra hệ_thống thoát nước và xử_lý theo quy_định .",,Dữ liệu ảo,,rac_thai_ve_sinh_moi_truong,trung_binh,True
